sample no,fname,ix,iy,totalint,totalcoll,region,center,rho_new,Dnew2,wa2,wdist2,Diameter2,Group,Sample,State,zone
599112,42_6.txt,6,42,0.049975,0.018439,dz,83.091653,6.478702,66.962531,0.001983,0.287039,35.210702,untreated,control,unloaded,AC
599112,42_7.txt,7,42,0.050172,0.01754,dz,83.008647,6.619599,66.98064,0.002022,0.270527,34.395755,untreated,control,unloaded,AC
599112,42_8.txt,8,42,0.050831,0.019251,dz,83.361888,6.518813,66.979536,0.002192,0.272175,35.200799,untreated,control,unloaded,AC
599112,42_9.txt,9,42,0.050274,0.017649,dz,83.254983,6.620866,66.968547,0.002116,0.275678,34.972605,untreated,control,unloaded,AC
599112,43_0.txt,0,43,0.048755,0.017135,dz,82.070174,6.703062,66.98086,0.002214,0.270527,35.228369,untreated,control,unloaded,AC
599112,43_1.txt,1,43,0.049155,0.017781,dz,81.672061,6.730211,67.000687,0.002179,0.270527,35.63626,untreated,control,unloaded,AC
599112,43_10.txt,10,43,0.054354,0.019875,dz,84.229671,6.89499,67.024447,0.002076,0.232342,33.858882,untreated,control,unloaded,AC
599112,43_11.txt,11,43,0.052835,0.019388,dz,83.954666,7.045324,67.030718,0.002056,0.243425,33.463856,untreated,control,unloaded,AC
599112,43_12.txt,12,43,0.053901,0.019631,dz,84.231398,6.976176,67.016181,0.002107,0.239348,34.637036,untreated,control,unloaded,AC
599112,43_2.txt,2,43,0.049197,0.019134,dz,81.684128,6.876324,67.010268,0.001963,0.243536,34.291275,untreated,control,unloaded,AC
599112,43_3.txt,3,43,0.052115,0.019052,dz,81.73561,6.935287,67.008856,0.002083,0.251177,35.562867,untreated,control,unloaded,AC
599112,43_4.txt,4,43,0.054077,0.019821,dz,82.309479,6.970719,66.990059,0.002049,0.236581,35.240512,untreated,control,unloaded,AC
599112,43_5.txt,5,43,0.050868,0.019277,dz,82.541428,6.938152,66.958924,0.002103,0.246744,35.844877,untreated,control,unloaded,AC
599112,43_6.txt,6,43,0.052006,0.018988,dz,82.947169,6.938692,66.963966,0.002059,0.240377,34.906803,untreated,control,unloaded,AC
599112,43_7.txt,7,43,0.05135,0.018719,dz,83.504115,6.899416,66.99516,0.002161,0.251781,35.422324,untreated,control,unloaded,AC
599112,43_8.txt,8,43,0.053296,0.018598,dz,83.389785,6.606341,66.997018,0.00212,0.25426,34.692919,untreated,control,unloaded,AC
599112,43_9.txt,9,43,0.051849,0.018879,dz,83.763532,6.925045,67.026746,0.002021,0.236839,34.303071,untreated,control,unloaded,AC
599112,44_0.txt,0,44,0.050586,0.018623,dz,81.471551,6.873447,66.987292,0.002163,0.245872,36.872119,untreated,control,unloaded,AC
599112,44_1.txt,1,44,0.050343,0.019218,dz,81.321941,6.869729,67.007165,0.002104,0.240056,35.597301,untreated,control,unloaded,AC
599112,44_10.txt,10,44,0.055608,0.019855,dz,84.506159,7.017299,67.019245,0.002159,0.226829,35.439859,untreated,control,unloaded,AC
599112,44_11.txt,11,44,0.055819,0.020787,dz,84.557031,6.952287,67.056831,0.002056,0.239597,34.863887,untreated,control,unloaded,AC
599112,44_12.txt,12,44,0.055362,0.019878,dz,84.518409,7.162063,67.025294,0.002062,0.237317,34.548478,untreated,control,unloaded,AC
599112,44_2.txt,2,44,0.050629,0.020285,dz,81.611154,6.810074,67.006009,0.002107,0.24261,36.451227,untreated,control,unloaded,AC
599112,44_3.txt,3,44,0.054341,0.020054,dz,81.719904,7.022054,67.02525,0.002084,0.234436,35.123706,untreated,control,unloaded,AC
599112,44_4.txt,4,44,0.055598,0.020374,dz,82.265177,7.053074,66.982664,0.001865,0.225096,36.060015,untreated,control,unloaded,AC
599112,44_5.txt,5,44,0.053269,0.021544,dz,82.848128,6.950466,66.985524,0.002021,0.238665,35.460224,untreated,control,unloaded,AC
599112,44_6.txt,6,44,0.054007,0.019853,dz,83.31108,7.127829,67.000472,0.001982,0.234303,36.451986,untreated,control,unloaded,AC
599112,44_7.txt,7,44,0.054114,0.020705,dz,83.80211,6.855456,66.985758,0.002073,0.245465,36.573307,untreated,control,unloaded,AC
599112,44_8.txt,8,44,0.054803,0.02018,dz,83.735458,7.037935,66.995215,0.002028,0.239703,35.3573,untreated,control,unloaded,AC
599112,44_9.txt,9,44,0.055252,0.021571,dz,84.30962,7.065474,67.019257,0.001864,0.229846,34.10733,untreated,control,unloaded,AC
599112,45_0.txt,0,45,0.050639,0.019877,dz,81.420985,7.271961,66.995625,0.002009,0.223474,37.08633,untreated,control,unloaded,AC
599112,45_1.txt,1,45,0.051845,0.020504,dz,81.812407,7.348137,67.026522,0.001987,0.228356,36.024523,untreated,control,unloaded,AC
599112,45_10.txt,10,45,0.056584,0.022796,dz,84.717016,7.073233,67.061043,0.00203,0.233998,34.827495,untreated,control,unloaded,AC
599112,45_11.txt,11,45,0.05646,0.022537,dz,84.60167,7.014924,67.040707,0.00205,0.223986,36.612336,untreated,control,unloaded,AC
599112,45_12.txt,12,45,0.056866,0.02201,dz,84.89366,7.234005,67.048753,0.002096,0.22,35.034197,untreated,control,unloaded,AC
599112,45_2.txt,2,45,0.05204,0.021697,dz,81.401279,7.04281,67.007114,0.002142,0.232655,36.669146,untreated,control,unloaded,AC
599112,45_3.txt,3,45,0.055978,0.021948,dz,81.911649,7.046343,67.019079,0.001948,0.2316,37.04226,untreated,control,unloaded,AC
599112,45_4.txt,4,45,0.056271,0.022972,dz,82.537347,7.102242,67.028399,0.002014,0.226124,35.900297,untreated,control,unloaded,AC
599112,45_5.txt,5,45,0.054132,0.02083,dz,82.725486,7.002767,67.034209,0.001981,0.234951,34.512319,untreated,control,unloaded,AC
599112,45_6.txt,6,45,0.056207,0.023651,dz,83.24064,7.042311,67.009308,0.001959,0.225815,36.095458,untreated,control,unloaded,AC
599112,45_7.txt,7,45,0.055851,0.020916,dz,84.244655,7.100807,67.026656,0.001979,0.229354,36.268539,untreated,control,unloaded,AC
599112,45_8.txt,8,45,0.055026,0.022032,dz,84.274434,6.854952,67.056795,0.002071,0.233955,35.150945,untreated,control,unloaded,AC
599112,45_9.txt,9,45,0.056667,0.020989,dz,83.962271,7.023043,67.029325,0.002127,0.23229,35.458119,untreated,control,unloaded,AC
599112,46_0.txt,0,46,0.055043,0.021592,dz,81.565539,7.076118,67.025585,0.002114,0.226493,37.01506,untreated,control,unloaded,AC
599112,46_1.txt,1,46,0.053137,0.022207,dz,81.860694,7.203192,67.046918,0.002052,0.221368,36.823026,untreated,control,unloaded,AC
599112,46_10.txt,10,46,0.058199,0.023548,dz,84.578169,7.115982,67.040803,0.00206,0.225457,36.806156,untreated,control,unloaded,AC
599112,46_11.txt,11,46,0.057641,0.023821,dz,85.276279,7.194232,67.066474,0.002049,0.22,35.889087,untreated,control,unloaded,AC
599112,46_12.txt,12,46,0.059217,0.023249,dz,84.904474,7.256448,67.050751,0.002085,0.221186,36.646685,untreated,control,unloaded,AC
599112,46_2.txt,2,46,0.054054,0.022425,dz,81.903137,7.337265,67.045075,0.002082,0.22,37.154507,untreated,control,unloaded,AC
599112,46_3.txt,3,46,0.056806,0.023515,dz,82.170577,7.316214,67.032532,0.001981,0.220001,36.291683,untreated,control,unloaded,AC
599112,46_4.txt,4,46,0.056962,0.022629,dz,82.579075,7.120429,67.02936,0.002093,0.22,36.944501,untreated,control,unloaded,AC
599112,46_5.txt,5,46,0.05684,0.024152,dz,82.925818,7.349871,67.016556,0.002059,0.22,37.223477,untreated,control,unloaded,AC
599112,46_6.txt,6,46,0.057672,0.023493,dz,83.573022,7.13733,67.038359,0.002062,0.224609,37.096587,untreated,control,unloaded,AC
599112,46_7.txt,7,46,0.057723,0.022004,dz,84.52908,7.247685,67.051219,0.002026,0.22,35.826277,untreated,control,unloaded,AC
599112,46_8.txt,8,46,0.057306,0.022913,dz,84.776749,7.212362,67.054496,0.002086,0.220001,36.377186,untreated,control,unloaded,AC
599112,46_9.txt,9,46,0.056809,0.022664,dz,84.260421,7.031336,67.072714,0.001957,0.224296,35.872018,untreated,control,unloaded,AC
599112,47_0.txt,0,47,0.055512,0.021504,dz,81.50408,7.425089,67.037295,0.002,0.22,37.625507,untreated,control,unloaded,AC
599112,47_1.txt,1,47,0.054086,0.022189,dz,81.557342,7.249648,67.053096,0.002047,0.22,37.24329,untreated,control,unloaded,AC
599112,47_10.txt,10,47,0.062999,0.024995,dz,84.822807,7.315419,67.067662,0.002087,0.22,36.289221,untreated,control,unloaded,AC
599112,47_11.txt,11,47,0.0596,0.025737,dz,85.560365,7.362749,67.069103,0.002072,0.22,36.591,untreated,control,unloaded,AC
599112,47_12.txt,12,47,0.06113,0.024608,dz,85.602823,7.217317,67.085748,0.002068,0.22,36.322635,untreated,control,unloaded,AC
599112,47_2.txt,2,47,0.056204,0.023558,dz,81.871855,7.489608,67.061833,0.001962,0.22,37.389841,untreated,control,unloaded,AC
599112,47_3.txt,3,47,0.057855,0.024443,dz,82.346494,7.554771,67.051183,0.001917,0.202886,36.688841,untreated,control,unloaded,AC
599112,47_4.txt,4,47,0.060835,0.025398,dz,82.5725,7.615735,67.062917,0.002002,0.20302,37.295376,untreated,control,unloaded,AC
599112,47_5.txt,5,47,0.058366,0.025548,dz,83.314974,7.543165,67.050289,0.002015,0.208196,37.144043,untreated,control,unloaded,AC
599112,47_6.txt,6,47,0.059368,0.024052,dz,84.086517,7.24991,67.054404,0.002039,0.22,37.334114,untreated,control,unloaded,AC
599112,47_7.txt,7,47,0.063283,0.024271,dz,84.157947,7.191807,67.078896,0.002077,0.22,36.211436,untreated,control,unloaded,AC
599112,47_8.txt,8,47,0.063449,0.024225,dz,84.80197,7.104149,67.045927,0.002129,0.220737,38.782561,untreated,control,unloaded,AC
599112,47_9.txt,9,47,0.06105,0.025185,dz,84.941629,7.239916,67.068533,0.00205,0.22,36.738458,untreated,control,unloaded,AC
599112,48_0.txt,0,48,0.054286,0.021002,dz,81.787175,7.259652,67.059645,0.00206,0.22,37.714391,untreated,control,unloaded,AC
599112,48_1.txt,1,48,0.055185,0.023362,dz,81.823374,7.319308,67.038062,0.002068,0.210721,38.84342,untreated,control,unloaded,AC
599112,48_10.txt,10,48,0.061477,0.026303,dz,85.34063,7.337469,67.078346,0.001946,0.22,37.322254,untreated,control,unloaded,AC
599112,48_11.txt,11,48,0.060251,0.025914,dz,85.159225,7.321836,67.083469,0.001972,0.22,37.546517,untreated,control,unloaded,AC
599112,48_12.txt,12,48,0.061693,0.026121,dz,85.389952,7.482992,67.099858,0.002026,0.204277,37.356641,untreated,control,unloaded,AC
599112,48_2.txt,2,48,0.057888,0.024761,dz,81.853733,7.517279,67.064618,0.001986,0.210572,38.060713,untreated,control,unloaded,AC
599112,48_3.txt,3,48,0.057279,0.025662,dz,82.523814,7.638823,67.062305,0.001941,0.196945,38.002241,untreated,control,unloaded,AC
599112,48_4.txt,4,48,0.059453,0.026046,dz,82.833579,7.684843,67.084666,0.002006,0.19315,37.062325,untreated,control,unloaded,AC
599112,48_5.txt,5,48,0.059272,0.026764,dz,83.548486,7.427602,67.073651,0.001959,0.207796,37.491508,untreated,control,unloaded,AC
599112,48_6.txt,6,48,0.060104,0.025611,dz,83.732756,7.426149,67.049415,0.00196,0.209731,38.532795,untreated,control,unloaded,AC
599112,48_7.txt,7,48,0.065621,0.02484,dz,84.705074,7.449579,67.040568,0.001996,0.202568,37.756289,untreated,control,unloaded,AC
599112,48_8.txt,8,48,0.064163,0.026436,dz,84.619919,7.36503,67.057003,0.00199,0.208678,37.451333,untreated,control,unloaded,AC
599112,48_9.txt,9,48,0.060218,0.025334,dz,85.364697,7.385888,67.071713,0.002066,0.206938,37.475437,untreated,control,unloaded,AC
599112,49_0.txt,0,49,0.056213,0.023511,dz,82.305873,7.290148,67.04314,0.001987,0.210764,40.008662,untreated,control,unloaded,AC
599112,49_1.txt,1,49,0.057657,0.025425,dz,81.753086,7.397765,67.068123,0.001959,0.209427,37.732905,untreated,control,unloaded,AC
599112,49_10.txt,10,49,0.062193,0.026749,dz,85.376075,7.356702,67.083131,0.001987,0.209606,38.242991,untreated,control,unloaded,AC
599112,49_11.txt,11,49,0.061425,0.027614,dz,85.847425,7.494885,67.11004,0.002024,0.204233,37.126275,untreated,control,unloaded,AC
599112,49_12.txt,12,49,0.061819,0.026651,dz,86.034528,7.616706,67.102061,0.00203,0.198517,37.783522,untreated,control,unloaded,AC
599112,49_2.txt,2,49,0.05903,0.025439,dz,81.866508,7.578565,67.085088,0.001884,0.201229,38.053397,untreated,control,unloaded,AC
599112,49_3.txt,3,49,0.058247,0.026549,dz,82.289252,7.689074,67.082824,0.002063,0.193051,37.763185,untreated,control,unloaded,AC
599112,49_4.txt,4,49,0.06043,0.027609,dz,82.845347,7.763853,67.08582,0.002009,0.196269,38.05892,untreated,control,unloaded,AC
599112,49_5.txt,5,49,0.060183,0.028191,dz,83.483007,7.383369,67.075893,0.002053,0.207677,38.130043,untreated,control,unloaded,AC
599112,49_6.txt,6,49,0.060246,0.025897,dz,83.997961,7.393928,67.067542,0.002058,0.201367,37.693511,untreated,control,unloaded,AC
599112,49_7.txt,7,49,0.063652,0.026373,dz,84.603699,7.32865,67.057661,0.002058,0.209145,37.996824,untreated,control,unloaded,AC
599112,49_8.txt,8,49,0.063763,0.025894,dz,84.781685,7.320394,67.105407,0.00205,0.212797,37.304149,untreated,control,unloaded,AC
599112,49_9.txt,9,49,0.061614,0.025249,dz,85.493587,7.431427,67.075127,0.00207,0.208609,37.898156,untreated,control,unloaded,AC
599112,50_0.txt,0,50,0.060132,0.02596,dz,82.317373,7.467987,67.071188,0.001979,0.20088,38.767039,untreated,control,unloaded,AC
599112,50_1.txt,1,50,0.059573,0.026518,dz,81.69464,7.506773,67.078039,0.001992,0.200118,38.906543,untreated,control,unloaded,AC
599112,50_10.txt,10,50,0.063599,0.027285,dz,85.861872,7.472426,67.112082,0.002054,0.204427,36.700582,untreated,control,unloaded,AC
599112,50_11.txt,11,50,0.063676,0.027931,dz,85.714294,7.335385,67.091866,0.002055,0.20527,37.924696,untreated,control,unloaded,AC
599112,50_12.txt,12,50,0.062683,0.027109,dz,85.640562,7.632279,67.097351,0.001981,0.197746,37.516482,untreated,control,unloaded,AC
599112,50_2.txt,2,50,0.059844,0.026546,dz,81.971522,7.560448,67.064674,0.002036,0.202075,39.667189,untreated,control,unloaded,AC
599112,50_3.txt,3,50,0.060637,0.028118,dz,82.334775,7.906028,67.065274,0.002031,0.189471,39.761465,untreated,control,unloaded,AC
599112,50_4.txt,4,50,0.060175,0.027974,dz,83.361702,7.635998,67.087053,0.002022,0.197509,38.987331,untreated,control,unloaded,AC
599112,50_5.txt,5,50,0.060773,0.027806,dz,83.557,7.453001,67.06229,0.002061,0.202073,39.563903,untreated,control,unloaded,AC
599112,50_6.txt,6,50,0.064198,0.027195,dz,84.267239,7.417818,67.062505,0.002095,0.22,39.133822,untreated,control,unloaded,AC
599112,50_7.txt,7,50,0.06211,0.026755,dz,84.271632,7.648745,67.082329,0.001994,0.200907,38.016242,untreated,control,unloaded,AC
599112,50_8.txt,8,50,0.063271,0.026994,dz,84.742577,7.4658,67.106878,0.001925,0.201699,36.480512,untreated,control,unloaded,AC
599112,50_9.txt,9,50,0.064166,0.027542,dz,85.432586,7.450388,67.100533,0.002049,0.205215,38.487581,untreated,control,unloaded,AC
599112,51_0.txt,0,51,0.058764,0.025263,dz,82.278943,7.550211,67.080617,0.002032,0.19809,38.067659,untreated,control,unloaded,AC
599112,51_1.txt,1,51,0.057338,0.02571,dz,82.10367,7.588542,67.102504,0.001996,0.199094,38.405403,untreated,control,unloaded,AC
599112,51_10.txt,10,51,0.064353,0.028662,dz,86.114766,7.523103,67.092175,0.002158,0.201387,38.614784,untreated,control,unloaded,AC
599112,51_11.txt,11,51,0.064246,0.029402,dz,85.871246,7.445137,67.130975,0.002046,0.202146,37.668737,untreated,control,unloaded,AC
599112,51_12.txt,12,51,0.065228,0.031196,dz,86.249254,7.61165,67.11604,0.002094,0.190715,37.88815,untreated,control,unloaded,AC
599112,51_2.txt,2,51,0.059226,0.026669,dz,82.069778,7.675553,67.114857,0.001957,0.197312,37.924689,untreated,control,unloaded,AC
599112,51_3.txt,3,51,0.061345,0.028649,dz,82.85435,7.768152,67.10442,0.002022,0.189949,39.201804,untreated,control,unloaded,AC
599112,51_4.txt,4,51,0.061068,0.029004,dz,83.497096,7.669248,67.119868,0.002008,0.192462,37.502693,untreated,control,unloaded,AC
599112,51_5.txt,5,51,0.061191,0.028575,dz,83.982513,7.636221,67.104157,0.001966,0.197177,38.625369,untreated,control,unloaded,AC
599112,51_6.txt,6,51,0.061584,0.027826,dz,84.050338,7.441084,67.087147,0.001933,0.204769,39.131781,untreated,control,unloaded,AC
599112,51_7.txt,7,51,0.063283,0.028953,dz,84.539869,7.735805,67.108759,0.00192,0.187726,38.009339,untreated,control,unloaded,AC
599112,51_8.txt,8,51,0.062556,0.027256,dz,84.985803,7.680248,67.083949,0.002094,0.195645,39.123593,untreated,control,unloaded,AC
599112,51_9.txt,9,51,0.065204,0.027618,dz,85.624467,7.492774,67.096007,0.002158,0.203884,38.765241,untreated,control,unloaded,AC
599112,52_0.txt,0,52,0.057269,0.026038,dz,82.403754,7.464187,67.09508,0.001996,0.204834,39.494236,untreated,control,unloaded,AC
599112,52_1.txt,1,52,0.057625,0.026194,dz,82.742611,7.56287,67.099067,0.002022,0.199189,39.771925,untreated,control,unloaded,AC
599112,52_10.txt,10,52,0.0634,0.028672,dz,86.308252,7.219227,67.112473,0.002132,0.211479,39.371696,untreated,control,unloaded,AC
599112,52_11.txt,11,52,0.063832,0.028853,dz,86.343112,7.482432,67.141929,0.00196,0.202516,37.565988,untreated,control,unloaded,AC
599112,52_12.txt,12,52,0.064131,0.030667,dz,86.371042,7.572496,67.151337,0.002072,0.193994,37.1301,untreated,control,unloaded,AC
599112,52_2.txt,2,52,0.0604,0.02834,dz,82.655259,7.699716,67.117078,0.001974,0.192855,38.296066,untreated,control,unloaded,AC
599112,52_3.txt,3,52,0.061919,0.028677,dz,83.001274,7.716759,67.118042,0.002034,0.192072,39.11535,untreated,control,unloaded,AC
599112,52_4.txt,4,52,0.062769,0.02908,dz,83.273343,7.714475,67.120656,0.001933,0.193797,38.564277,untreated,control,unloaded,AC
599112,52_5.txt,5,52,0.062365,0.029053,dz,83.989193,7.720411,67.121557,0.001967,0.194911,38.196123,untreated,control,unloaded,AC
599112,52_6.txt,6,52,0.062556,0.028749,dz,84.191361,7.612543,67.092646,0.002015,0.197023,39.023838,untreated,control,unloaded,AC
599112,52_7.txt,7,52,0.064803,0.029848,dz,84.736516,7.596323,67.100522,0.001985,0.196999,39.490281,untreated,control,unloaded,AC
599112,52_8.txt,8,52,0.062959,0.028766,dz,85.093647,7.455465,67.111603,0.002099,0.204794,40.024705,untreated,control,unloaded,AC
599112,52_9.txt,9,52,0.062112,0.02832,dz,85.607812,7.457151,67.11412,0.002081,0.199209,38.248726,untreated,control,unloaded,AC
599112,53_0.txt,0,53,0.056249,0.025847,dz,82.581694,7.579474,67.126771,0.001997,0.202386,39.202108,untreated,control,unloaded,AC
599112,53_1.txt,1,53,0.057279,0.025735,dz,82.673285,7.598674,67.116053,0.002015,0.197714,39.900818,untreated,control,unloaded,AC
599112,53_10.txt,10,53,0.066943,0.028356,dz,86.363591,7.480956,67.10391,0.002126,0.197071,39.703243,untreated,control,unloaded,AC
599112,53_11.txt,11,53,0.064921,0.030191,dz,86.355164,7.389664,67.121659,0.002077,0.200232,39.301107,untreated,control,unloaded,AC
599112,53_12.txt,12,53,0.064671,0.028493,dz,86.662887,7.477573,67.119941,0.002062,0.195952,38.662495,untreated,control,unloaded,AC
599112,53_2.txt,2,53,0.060303,0.028534,dz,82.938461,7.698909,67.126037,0.002028,0.193685,39.23884,untreated,control,unloaded,AC
599112,53_3.txt,3,53,0.060784,0.029141,dz,83.29599,7.837235,67.14683,0.002004,0.192718,38.744202,untreated,control,unloaded,AC
599112,53_4.txt,4,53,0.062093,0.030398,dz,83.689251,7.603967,67.122287,0.002024,0.193957,39.918485,untreated,control,unloaded,AC
599112,53_5.txt,5,53,0.063035,0.029759,dz,84.067302,7.59178,67.12231,0.002038,0.203426,39.570175,untreated,control,unloaded,AC
599112,53_6.txt,6,53,0.061883,0.029384,dz,84.167895,7.587746,67.125178,0.002029,0.198392,38.888173,untreated,control,unloaded,AC
599112,53_7.txt,7,53,0.062207,0.028716,dz,84.858464,7.528644,67.131801,0.002057,0.199172,38.460534,untreated,control,unloaded,AC
599112,53_8.txt,8,53,0.062463,0.028133,dz,85.304365,7.478496,67.118246,0.002149,0.203008,39.536644,untreated,control,unloaded,AC
599112,53_9.txt,9,53,0.062408,0.028248,dz,86.074956,7.435414,67.120213,0.002108,0.200123,38.830108,untreated,control,unloaded,AC
599112,54_0.txt,0,54,0.055214,0.02504,dz,82.951319,7.280796,67.134237,0.001972,0.211969,38.742591,untreated,control,unloaded,AC
599112,54_1.txt,1,54,0.058507,0.027018,dz,83.17905,7.432799,67.106611,0.002095,0.204143,41.370974,untreated,control,unloaded,AC
599112,54_10.txt,10,54,0.072062,0.029097,dz,86.082243,7.409732,67.124342,0.002069,0.203943,40.727489,untreated,control,unloaded,AC
599112,54_11.txt,11,54,0.068728,0.029134,dz,87.017907,7.546438,67.153833,0.0021,0.194497,39.047033,untreated,control,unloaded,AC
599112,54_12.txt,12,54,0.070729,0.028845,dz,86.987364,7.600097,67.169033,0.002103,0.191925,38.478303,untreated,control,unloaded,AC
599112,54_2.txt,2,54,0.060369,0.028266,dz,83.39406,7.578007,67.151687,0.001965,0.199159,39.037383,untreated,control,unloaded,AC
599112,54_3.txt,3,54,0.060631,0.028622,dz,83.875103,7.569833,67.146971,0.002026,0.197147,40.155708,untreated,control,unloaded,AC
599112,54_4.txt,4,54,0.062485,0.030765,dz,84.289674,7.601373,67.147,0.002024,0.192995,40.048822,untreated,control,unloaded,AC
599112,54_5.txt,5,54,0.062302,0.029883,dz,84.502294,7.631391,67.121702,0.002021,0.194726,40.425474,untreated,control,unloaded,AC
599112,54_6.txt,6,54,0.061901,0.028961,dz,84.573741,7.510907,67.143635,0.002,0.203299,39.341992,untreated,control,unloaded,AC
599112,54_7.txt,7,54,0.061062,0.029017,dz,85.046077,7.309116,67.153775,0.002032,0.208549,38.867016,untreated,control,unloaded,AC
599112,54_8.txt,8,54,0.06212,0.029356,dz,85.359057,7.419872,67.140348,0.002123,0.201115,40.469075,untreated,control,unloaded,AC
599112,54_9.txt,9,54,0.063585,0.029481,dz,86.265691,7.486191,67.147401,0.002097,0.22,39.360181,untreated,control,unloaded,AC
